id	incident_key	option_key	value
27279724	sw_foreign_grumpy_neighbours_vik_reg_cell_alaid	GEN_CND_OWNS	
27279725	sw_foreign_grumpy_neighbours_vik_reg_cell_cainning	GEN_TARGET_REGION	
27279726	sw_foreign_grumpy_neighbours_vik_reg_cell_cainning	GEN_CND_REGION	vik_reg_cell_cainning
27279727	sw_foreign_grumpy_neighbours_vik_reg_cell_cainning	VAR_CHANCE	100
27279728	sw_foreign_grumpy_neighbours_vik_reg_cell_cainning	GEN_CND_OWNS	
27279729	sw_foreign_grumpy_neighbours_vik_reg_cell_daltain	GEN_TARGET_REGION	
27279730	sw_foreign_grumpy_neighbours_vik_reg_cell_daltain	GEN_CND_REGION	vik_reg_cell_daltain
27279731	sw_foreign_grumpy_neighbours_vik_reg_cell_daltain	VAR_CHANCE	100
27279732	sw_foreign_grumpy_neighbours_vik_reg_cell_daltain	GEN_CND_OWNS	
27279733	sw_foreign_grumpy_neighbours_vik_reg_cell_maic_aeda	GEN_TARGET_REGION	
27279734	sw_foreign_grumpy_neighbours_vik_reg_cell_maic_aeda	GEN_CND_REGION	vik_reg_cell_maic_aeda
27279735	sw_foreign_grumpy_neighbours_vik_reg_cell_maic_aeda	VAR_CHANCE	100
27279736	sw_foreign_grumpy_neighbours_vik_reg_cell_maic_aeda	GEN_CND_OWNS	
27279737	sw_foreign_grumpy_neighbours_vik_reg_cell_mor	GEN_TARGET_REGION	
27279738	sw_foreign_grumpy_neighbours_vik_reg_cell_mor	GEN_CND_REGION	vik_reg_cell_mor
27279739	sw_foreign_grumpy_neighbours_vik_reg_cell_mor	VAR_CHANCE	100
27279740	sw_foreign_grumpy_neighbours_vik_reg_cell_mor	GEN_CND_OWNS	
27279741	sw_foreign_grumpy_neighbours_vik_reg_celmeresfort	GEN_TARGET_REGION	
27279742	sw_foreign_grumpy_neighbours_vik_reg_celmeresfort	GEN_CND_REGION	vik_reg_celmeresfort
27279743	sw_foreign_grumpy_neighbours_vik_reg_celmeresfort	VAR_CHANCE	100
27279744	sw_foreign_grumpy_neighbours_vik_reg_celmeresfort	GEN_CND_OWNS	
27279745	sw_foreign_grumpy_neighbours_vik_reg_cenannas	GEN_TARGET_REGION	
27279746	sw_foreign_grumpy_neighbours_vik_reg_cenannas	GEN_CND_REGION	vik_reg_cenannas
27279747	sw_foreign_grumpy_neighbours_vik_reg_cenannas	VAR_CHANCE	100
27279748	sw_foreign_grumpy_neighbours_vik_reg_cenannas	GEN_CND_OWNS	
27279749	sw_foreign_grumpy_neighbours_vik_reg_cenn_rigmonid	GEN_TARGET_REGION	
27279750	sw_foreign_grumpy_neighbours_vik_reg_cenn_rigmonid	GEN_CND_REGION	vik_reg_cenn_rigmonid
27279751	sw_foreign_grumpy_neighbours_vik_reg_cenn_rigmonid	VAR_CHANCE	100
27279752	sw_foreign_grumpy_neighbours_vik_reg_cenn_rigmonid	GEN_CND_OWNS	
27279753	sw_foreign_grumpy_neighbours_vik_reg_cherchebi	GEN_TARGET_REGION	
27279754	sw_foreign_grumpy_neighbours_vik_reg_cherchebi	GEN_CND_REGION	vik_reg_cherchebi
27279755	sw_foreign_grumpy_neighbours_vik_reg_cherchebi	VAR_CHANCE	100
27279756	sw_foreign_grumpy_neighbours_vik_reg_cherchebi	GEN_CND_OWNS	
27279757	sw_foreign_grumpy_neighbours_vik_reg_cirenceaster	GEN_TARGET_REGION	
27279758	sw_foreign_grumpy_neighbours_vik_reg_cirenceaster	GEN_CND_REGION	vik_reg_cirenceaster
27279759	sw_foreign_grumpy_neighbours_vik_reg_cirenceaster	VAR_CHANCE	100
27279760	sw_foreign_grumpy_neighbours_vik_reg_cirenceaster	GEN_CND_OWNS	
27279761	sw_foreign_grumpy_neighbours_vik_reg_cissanbyrig	GEN_TARGET_REGION	
27279762	sw_foreign_grumpy_neighbours_vik_reg_cissanbyrig	GEN_CND_REGION	vik_reg_cissanbyrig
27279763	sw_foreign_grumpy_neighbours_vik_reg_cissanbyrig	VAR_CHANCE	100
27279764	sw_foreign_grumpy_neighbours_vik_reg_cissanbyrig	GEN_CND_OWNS	
27279765	sw_foreign_grumpy_neighbours_vik_reg_clocher	GEN_TARGET_REGION	
27279766	sw_foreign_grumpy_neighbours_vik_reg_clocher	GEN_CND_REGION	vik_reg_clocher
27279767	sw_foreign_grumpy_neighbours_vik_reg_clocher	VAR_CHANCE	100
27279768	sw_foreign_grumpy_neighbours_vik_reg_clocher	GEN_CND_OWNS	
27279769	sw_foreign_grumpy_neighbours_vik_reg_cluain	GEN_TARGET_REGION	
27279770	sw_foreign_grumpy_neighbours_vik_reg_cluain	GEN_CND_REGION	vik_reg_cluain
27279771	sw_foreign_grumpy_neighbours_vik_reg_cluain	VAR_CHANCE	100
27279772	sw_foreign_grumpy_neighbours_vik_reg_cluain	GEN_CND_OWNS	
27279773	sw_foreign_grumpy_neighbours_vik_reg_cluain_eoais	GEN_TARGET_REGION	
27279774	sw_foreign_grumpy_neighbours_vik_reg_cluain_eoais	GEN_CND_REGION	vik_reg_cluain_eoais
27279775	sw_foreign_grumpy_neighbours_vik_reg_cluain_eoais	VAR_CHANCE	100
27279776	sw_foreign_grumpy_neighbours_vik_reg_cluain_eoais	GEN_CND_OWNS	
27279777	sw_foreign_grumpy_neighbours_vik_reg_cluain_iraird	GEN_TARGET_REGION	
27279778	sw_foreign_grumpy_neighbours_vik_reg_cluain_iraird	GEN_CND_REGION	vik_reg_cluain_iraird
27279779	sw_foreign_grumpy_neighbours_vik_reg_cluain_iraird	VAR_CHANCE	100
27279780	sw_foreign_grumpy_neighbours_vik_reg_cluain_iraird	GEN_CND_OWNS	
27279781	sw_foreign_grumpy_neighbours_vik_reg_cluain_mac_nois	GEN_TARGET_REGION	
27279782	sw_foreign_grumpy_neighbours_vik_reg_cluain_mac_nois	GEN_CND_REGION	vik_reg_cluain_mac_nois
27279783	sw_foreign_grumpy_neighbours_vik_reg_cluain_mac_nois	VAR_CHANCE	100
27279784	sw_foreign_grumpy_neighbours_vik_reg_cluain_mac_nois	GEN_CND_OWNS	
27279785	sw_foreign_grumpy_neighbours_vik_reg_cluain_mor	GEN_TARGET_REGION	
27279786	sw_foreign_grumpy_neighbours_vik_reg_cluain_mor	GEN_CND_REGION	vik_reg_cluain_mor
27279787	sw_foreign_grumpy_neighbours_vik_reg_cluain_mor	VAR_CHANCE	100
27279788	sw_foreign_grumpy_neighbours_vik_reg_cluain_mor	GEN_CND_OWNS	
27279789	sw_foreign_grumpy_neighbours_vik_reg_cnodba	GEN_TARGET_REGION	
27279790	sw_foreign_grumpy_neighbours_vik_reg_cnodba	GEN_CND_REGION	vik_reg_cnodba
27279791	sw_foreign_grumpy_neighbours_vik_reg_cnodba	VAR_CHANCE	100
27279792	sw_foreign_grumpy_neighbours_vik_reg_cnodba	GEN_CND_OWNS	
27279793	sw_foreign_grumpy_neighbours_vik_reg_coinnire	GEN_TARGET_REGION	
27279794	sw_foreign_grumpy_neighbours_vik_reg_coinnire	GEN_CND_REGION	vik_reg_coinnire
27279795	sw_foreign_grumpy_neighbours_vik_reg_coinnire	VAR_CHANCE	100
27279796	sw_foreign_grumpy_neighbours_vik_reg_coinnire	GEN_CND_OWNS	
27279797	sw_foreign_grumpy_neighbours_vik_reg_coldingaham	GEN_TARGET_REGION	
27279798	sw_foreign_grumpy_neighbours_vik_reg_coldingaham	GEN_CND_REGION	vik_reg_coldingaham
27279799	sw_foreign_grumpy_neighbours_vik_reg_coldingaham	VAR_CHANCE	100
27279800	sw_foreign_grumpy_neighbours_vik_reg_coldingaham	GEN_CND_OWNS	
27279801	sw_foreign_grumpy_neighbours_vik_reg_cridiatune	GEN_TARGET_REGION	
27279802	sw_foreign_grumpy_neighbours_vik_reg_cridiatune	GEN_CND_REGION	vik_reg_cridiatune
27279803	sw_foreign_grumpy_neighbours_vik_reg_cridiatune	VAR_CHANCE	100
27279804	sw_foreign_grumpy_neighbours_vik_reg_cridiatune	GEN_CND_OWNS	
27279805	sw_foreign_grumpy_neighbours_vik_reg_dacor	GEN_TARGET_REGION	
27279806	sw_foreign_grumpy_neighbours_vik_reg_dacor	GEN_CND_REGION	vik_reg_dacor
27279807	sw_foreign_grumpy_neighbours_vik_reg_dacor	VAR_CHANCE	100
27279808	sw_foreign_grumpy_neighbours_vik_reg_dacor	GEN_CND_OWNS	
27279809	sw_foreign_grumpy_neighbours_vik_reg_dear	GEN_TARGET_REGION	
27279810	sw_foreign_grumpy_neighbours_vik_reg_dear	GEN_CND_REGION	vik_reg_dear
27279811	sw_foreign_grumpy_neighbours_vik_reg_dear	VAR_CHANCE	100
27279812	sw_foreign_grumpy_neighbours_vik_reg_dear	GEN_CND_OWNS	
27279813	sw_foreign_grumpy_neighbours_vik_reg_deoraby	GEN_TARGET_REGION	
27279814	sw_foreign_grumpy_neighbours_vik_reg_deoraby	GEN_CND_REGION	vik_reg_deoraby
27279815	sw_foreign_grumpy_neighbours_vik_reg_deoraby	VAR_CHANCE	100
27279816	sw_foreign_grumpy_neighbours_vik_reg_deoraby	GEN_CND_OWNS	
27279817	sw_foreign_grumpy_neighbours_vik_reg_din_prys	GEN_TARGET_REGION	
27279818	sw_foreign_grumpy_neighbours_vik_reg_din_prys	GEN_CND_REGION	vik_reg_din_prys
27279819	sw_foreign_grumpy_neighbours_vik_reg_din_prys	VAR_CHANCE	100
27279820	sw_foreign_grumpy_neighbours_vik_reg_din_prys	GEN_CND_OWNS	
27279821	sw_foreign_grumpy_neighbours_vik_reg_dinas_powis	GEN_TARGET_REGION	
27279822	sw_foreign_grumpy_neighbours_vik_reg_dinas_powis	GEN_CND_REGION	vik_reg_dinas_powis
27279823	sw_foreign_grumpy_neighbours_vik_reg_dinas_powis	VAR_CHANCE	100
27279824	sw_foreign_grumpy_neighbours_vik_reg_dinas_powis	GEN_CND_OWNS	
27279825	sw_foreign_grumpy_neighbours_vik_reg_dofere	GEN_TARGET_REGION	
27279826	sw_foreign_grumpy_neighbours_vik_reg_dofere	GEN_CND_REGION	vik_reg_dofere
27279827	sw_foreign_grumpy_neighbours_vik_reg_dofere	VAR_CHANCE	100
27279828	sw_foreign_grumpy_neighbours_vik_reg_dofere	GEN_CND_OWNS	
27279829	sw_foreign_grumpy_neighbours_vik_reg_domuc	GEN_TARGET_REGION	
27279830	sw_foreign_grumpy_neighbours_vik_reg_domuc	GEN_CND_REGION	vik_reg_domuc
27279831	sw_foreign_grumpy_neighbours_vik_reg_domuc	VAR_CHANCE	100
27279832	sw_foreign_grumpy_neighbours_vik_reg_domuc	GEN_CND_OWNS	
27279833	sw_foreign_grumpy_neighbours_vik_reg_doneceaster	GEN_TARGET_REGION	
27279834	sw_foreign_grumpy_neighbours_vik_reg_doneceaster	GEN_CND_REGION	vik_reg_doneceaster
27279835	sw_foreign_grumpy_neighbours_vik_reg_doneceaster	VAR_CHANCE	100
27279836	sw_foreign_grumpy_neighbours_vik_reg_doneceaster	GEN_CND_OWNS	
27279837	sw_foreign_grumpy_neighbours_vik_reg_dor	GEN_TARGET_REGION	
27279838	sw_foreign_grumpy_neighbours_vik_reg_dor	GEN_CND_REGION	vik_reg_dor
27279839	sw_foreign_grumpy_neighbours_vik_reg_dor	VAR_CHANCE	100
27279840	sw_foreign_grumpy_neighbours_vik_reg_dor	GEN_CND_OWNS	
27279841	sw_foreign_grumpy_neighbours_vik_reg_drayton	GEN_TARGET_REGION	
27279842	sw_foreign_grumpy_neighbours_vik_reg_drayton	GEN_CND_REGION	vik_reg_drayton
27279843	sw_foreign_grumpy_neighbours_vik_reg_drayton	VAR_CHANCE	100
27279844	sw_foreign_grumpy_neighbours_vik_reg_drayton	GEN_CND_OWNS	
27279845	sw_foreign_grumpy_neighbours_vik_reg_druim_collachair	GEN_TARGET_REGION	
27279846	sw_foreign_grumpy_neighbours_vik_reg_druim_collachair	GEN_CND_REGION	vik_reg_druim_collachair
27279847	sw_foreign_grumpy_neighbours_vik_reg_druim_collachair	VAR_CHANCE	100
27279848	sw_foreign_grumpy_neighbours_vik_reg_druim_collachair	GEN_CND_OWNS	
27279849	sw_foreign_grumpy_neighbours_vik_reg_dugannu	GEN_TARGET_REGION	
27279850	sw_foreign_grumpy_neighbours_vik_reg_dugannu	GEN_CND_REGION	vik_reg_dugannu
27279851	sw_foreign_grumpy_neighbours_vik_reg_dugannu	VAR_CHANCE	100
27279852	sw_foreign_grumpy_neighbours_vik_reg_dugannu	GEN_CND_OWNS	
27279853	sw_foreign_grumpy_neighbours_vik_reg_dun_aberte	GEN_TARGET_REGION	
27279854	sw_foreign_grumpy_neighbours_vik_reg_dun_aberte	GEN_CND_REGION	vik_reg_dun_aberte
27279855	sw_foreign_grumpy_neighbours_vik_reg_dun_aberte	VAR_CHANCE	100
27279856	sw_foreign_grumpy_neighbours_vik_reg_dun_aberte	GEN_CND_OWNS	
27279857	sw_foreign_grumpy_neighbours_vik_reg_dun_beccan	GEN_TARGET_REGION	
27279858	sw_foreign_grumpy_neighbours_vik_reg_dun_beccan	GEN_CND_REGION	vik_reg_dun_beccan
27279859	sw_foreign_grumpy_neighbours_vik_reg_dun_beccan	VAR_CHANCE	100
27279860	sw_foreign_grumpy_neighbours_vik_reg_dun_beccan	GEN_CND_OWNS	
27279861	sw_foreign_grumpy_neighbours_vik_reg_dun_blann	GEN_TARGET_REGION	
27279862	sw_foreign_grumpy_neighbours_vik_reg_dun_blann	GEN_CND_REGION	vik_reg_dun_blann
27279863	sw_foreign_grumpy_neighbours_vik_reg_dun_blann	VAR_CHANCE	100
27279864	sw_foreign_grumpy_neighbours_vik_reg_dun_blann	GEN_CND_OWNS	
27279865	sw_foreign_grumpy_neighbours_vik_reg_dun_cailden	GEN_TARGET_REGION	
27279866	sw_foreign_grumpy_neighbours_vik_reg_dun_cailden	GEN_CND_REGION	vik_reg_dun_cailden
27279867	sw_foreign_grumpy_neighbours_vik_reg_dun_cailden	VAR_CHANCE	100
27279868	sw_foreign_grumpy_neighbours_vik_reg_dun_cailden	GEN_CND_OWNS	
27279869	sw_foreign_grumpy_neighbours_vik_reg_dun_domnaill	GEN_TARGET_REGION	
27279870	sw_foreign_grumpy_neighbours_vik_reg_dun_domnaill	GEN_CND_REGION	vik_reg_dun_domnaill
27279871	sw_foreign_grumpy_neighbours_vik_reg_dun_domnaill	VAR_CHANCE	100
27279872	sw_foreign_grumpy_neighbours_vik_reg_dun_domnaill	GEN_CND_OWNS	
27279873	sw_foreign_grumpy_neighbours_vik_reg_dun_duirn	GEN_TARGET_REGION	
27279874	sw_foreign_grumpy_neighbours_vik_reg_dun_duirn	GEN_CND_REGION	vik_reg_dun_duirn
27279875	sw_foreign_grumpy_neighbours_vik_reg_dun_duirn	VAR_CHANCE	100
27279876	sw_foreign_grumpy_neighbours_vik_reg_dun_duirn	GEN_CND_OWNS	
27279877	sw_foreign_grumpy_neighbours_vik_reg_dun_eachainn	GEN_TARGET_REGION	
27279878	sw_foreign_grumpy_neighbours_vik_reg_dun_eachainn	GEN_CND_REGION	vik_reg_dun_eachainn
27279879	sw_foreign_grumpy_neighbours_vik_reg_dun_eachainn	VAR_CHANCE	100
27279880	sw_foreign_grumpy_neighbours_vik_reg_dun_eachainn	GEN_CND_OWNS	
27279881	sw_foreign_grumpy_neighbours_vik_reg_dun_na_ngall	GEN_TARGET_REGION	
27279882	sw_foreign_grumpy_neighbours_vik_reg_dun_na_ngall	GEN_CND_REGION	vik_reg_dun_na_ngall
27279883	sw_foreign_grumpy_neighbours_vik_reg_dun_na_ngall	VAR_CHANCE	100
27279884	sw_foreign_grumpy_neighbours_vik_reg_dun_na_ngall	GEN_CND_OWNS	
27279885	sw_foreign_grumpy_neighbours_vik_reg_dun_nechtain	GEN_TARGET_REGION	
27279886	sw_foreign_grumpy_neighbours_vik_reg_dun_nechtain	GEN_CND_REGION	vik_reg_dun_nechtain
27279887	sw_foreign_grumpy_neighbours_vik_reg_dun_nechtain	VAR_CHANCE	100
27279888	sw_foreign_grumpy_neighbours_vik_reg_dun_nechtain	GEN_CND_OWNS	
27279889	sw_foreign_grumpy_neighbours_vik_reg_dun_ollaig	GEN_TARGET_REGION	
27279890	sw_foreign_grumpy_neighbours_vik_reg_dun_ollaig	GEN_CND_REGION	vik_reg_dun_ollaig
27279891	sw_foreign_grumpy_neighbours_vik_reg_dun_ollaig	VAR_CHANCE	100
27279892	sw_foreign_grumpy_neighbours_vik_reg_dun_ollaig	GEN_CND_OWNS	
27279893	sw_foreign_grumpy_neighbours_vik_reg_dunholm	GEN_TARGET_REGION	
27279894	sw_foreign_grumpy_neighbours_vik_reg_dunholm	GEN_CND_REGION	vik_reg_dunholm
27279895	sw_foreign_grumpy_neighbours_vik_reg_dunholm	VAR_CHANCE	100
27279896	sw_foreign_grumpy_neighbours_vik_reg_dunholm	GEN_CND_OWNS	
27279897	sw_foreign_grumpy_neighbours_vik_reg_dynbaer	GEN_TARGET_REGION	
27279898	sw_foreign_grumpy_neighbours_vik_reg_dynbaer	GEN_CND_REGION	vik_reg_dynbaer
27279899	sw_foreign_grumpy_neighbours_vik_reg_dynbaer	VAR_CHANCE	100
27279900	sw_foreign_grumpy_neighbours_vik_reg_dynbaer	GEN_CND_OWNS	
27279901	sw_foreign_grumpy_neighbours_vik_reg_earmutha	GEN_TARGET_REGION	
27279902	sw_foreign_grumpy_neighbours_vik_reg_earmutha	GEN_CND_REGION	vik_reg_earmutha
27279903	sw_foreign_grumpy_neighbours_vik_reg_earmutha	VAR_CHANCE	100
27279904	sw_foreign_grumpy_neighbours_vik_reg_earmutha	GEN_CND_OWNS	
27279905	sw_foreign_grumpy_neighbours_vik_reg_ebbesham	GEN_TARGET_REGION	
27279906	sw_foreign_grumpy_neighbours_vik_reg_ebbesham	GEN_CND_REGION	vik_reg_ebbesham
27279907	sw_foreign_grumpy_neighbours_vik_reg_ebbesham	VAR_CHANCE	100
27279908	sw_foreign_grumpy_neighbours_vik_reg_ebbesham	GEN_CND_OWNS	
27279909	sw_foreign_grumpy_neighbours_vik_reg_elig	GEN_TARGET_REGION	
27279910	sw_foreign_grumpy_neighbours_vik_reg_elig	GEN_CND_REGION	vik_reg_elig
27279911	sw_foreign_grumpy_neighbours_vik_reg_elig	VAR_CHANCE	100
27279912	sw_foreign_grumpy_neighbours_vik_reg_elig	GEN_CND_OWNS	
27279913	sw_foreign_grumpy_neighbours_vik_reg_eofesham	GEN_TARGET_REGION	
27279914	sw_foreign_grumpy_neighbours_vik_reg_eofesham	GEN_CND_REGION	vik_reg_eofesham
27279915	sw_foreign_grumpy_neighbours_vik_reg_eofesham	VAR_CHANCE	100
27279916	sw_foreign_grumpy_neighbours_vik_reg_eofesham	GEN_CND_OWNS	
27279917	sw_foreign_grumpy_neighbours_vik_reg_ethandun	GEN_TARGET_REGION	
27279918	sw_foreign_grumpy_neighbours_vik_reg_ethandun	GEN_CND_REGION	vik_reg_ethandun
27279919	sw_foreign_grumpy_neighbours_vik_reg_ethandun	VAR_CHANCE	100
27279920	sw_foreign_grumpy_neighbours_vik_reg_ethandun	GEN_CND_OWNS	
27279921	sw_foreign_grumpy_neighbours_vik_reg_ferna	GEN_TARGET_REGION	
27279922	sw_foreign_grumpy_neighbours_vik_reg_ferna	GEN_CND_REGION	vik_reg_ferna
27279923	sw_foreign_grumpy_neighbours_vik_reg_ferna	VAR_CHANCE	100
27279924	sw_foreign_grumpy_neighbours_vik_reg_ferna	GEN_CND_OWNS	
27279925	sw_foreign_grumpy_neighbours_vik_reg_flichesburg	GEN_TARGET_REGION	
27279926	sw_foreign_grumpy_neighbours_vik_reg_flichesburg	GEN_CND_REGION	vik_reg_flichesburg
27279927	sw_foreign_grumpy_neighbours_vik_reg_flichesburg	VAR_CHANCE	100
27279928	sw_foreign_grumpy_neighbours_vik_reg_flichesburg	GEN_CND_OWNS	
27279929	sw_foreign_grumpy_neighbours_vik_reg_forais	GEN_TARGET_REGION	
27279930	sw_foreign_grumpy_neighbours_vik_reg_forais	GEN_CND_REGION	vik_reg_forais
27279931	sw_foreign_grumpy_neighbours_vik_reg_forais	VAR_CHANCE	100
27279932	sw_foreign_grumpy_neighbours_vik_reg_forais	GEN_CND_OWNS	
27279933	sw_foreign_grumpy_neighbours_vik_reg_gipeswic	GEN_TARGET_REGION	
27279934	sw_foreign_grumpy_neighbours_vik_reg_gipeswic	GEN_CND_REGION	vik_reg_gipeswic
27279935	sw_foreign_grumpy_neighbours_vik_reg_gipeswic	VAR_CHANCE	100
27279936	sw_foreign_grumpy_neighbours_vik_reg_gipeswic	GEN_CND_OWNS	
27279937	sw_foreign_grumpy_neighbours_vik_reg_glastingburi	GEN_TARGET_REGION	
27279938	sw_foreign_grumpy_neighbours_vik_reg_glastingburi	GEN_CND_REGION	vik_reg_glastingburi
27279939	sw_foreign_grumpy_neighbours_vik_reg_glastingburi	VAR_CHANCE	100
27279940	sw_foreign_grumpy_neighbours_vik_reg_glastingburi	GEN_CND_OWNS	
27279941	sw_foreign_grumpy_neighbours_vik_reg_gleann_da_loch	GEN_TARGET_REGION	
27279942	sw_foreign_grumpy_neighbours_vik_reg_gleann_da_loch	GEN_CND_REGION	vik_reg_gleann_da_loch
27279943	sw_foreign_grumpy_neighbours_vik_reg_gleann_da_loch	VAR_CHANCE	100
27279944	sw_foreign_grumpy_neighbours_vik_reg_gleann_da_loch	GEN_CND_OWNS	
27279945	sw_foreign_grumpy_neighbours_vik_reg_guldeford	GEN_TARGET_REGION	
27279946	sw_foreign_grumpy_neighbours_vik_reg_guldeford	GEN_CND_REGION	vik_reg_guldeford
27279947	sw_foreign_grumpy_neighbours_vik_reg_guldeford	VAR_CHANCE	100
27279948	sw_foreign_grumpy_neighbours_vik_reg_guldeford	GEN_CND_OWNS	
27279949	sw_foreign_grumpy_neighbours_vik_reg_gyruum	GEN_TARGET_REGION	
27279950	sw_foreign_grumpy_neighbours_vik_reg_gyruum	GEN_CND_REGION	vik_reg_gyruum
27279951	sw_foreign_grumpy_neighbours_vik_reg_gyruum	VAR_CHANCE	100
27279952	sw_foreign_grumpy_neighbours_vik_reg_gyruum	GEN_CND_OWNS	
27279953	sw_foreign_grumpy_neighbours_vik_reg_hagustaldes	GEN_TARGET_REGION	
27279954	sw_foreign_grumpy_neighbours_vik_reg_hagustaldes	GEN_CND_REGION	vik_reg_hagustaldes
27279955	sw_foreign_grumpy_neighbours_vik_reg_hagustaldes	VAR_CHANCE	100
27279956	sw_foreign_grumpy_neighbours_vik_reg_hagustaldes	GEN_CND_OWNS	
27279957	sw_foreign_grumpy_neighbours_vik_reg_haverfordia	GEN_TARGET_REGION	
27279958	sw_foreign_grumpy_neighbours_vik_reg_haverfordia	GEN_CND_REGION	vik_reg_haverfordia
27279959	sw_foreign_grumpy_neighbours_vik_reg_haverfordia	VAR_CHANCE	100
27279960	sw_foreign_grumpy_neighbours_vik_reg_haverfordia	GEN_CND_OWNS	
27279961	sw_foreign_grumpy_neighbours_vik_reg_hereford	GEN_TARGET_REGION	
27279962	sw_foreign_grumpy_neighbours_vik_reg_hereford	GEN_CND_REGION	vik_reg_hereford
27279963	sw_foreign_grumpy_neighbours_vik_reg_hereford	VAR_CHANCE	100
27279964	sw_foreign_grumpy_neighbours_vik_reg_hereford	GEN_CND_OWNS	
27279965	sw_foreign_grumpy_neighbours_vik_reg_herutford	GEN_TARGET_REGION	
27279966	sw_foreign_grumpy_neighbours_vik_reg_herutford	GEN_CND_REGION	vik_reg_herutford
27279967	sw_foreign_grumpy_neighbours_vik_reg_herutford	VAR_CHANCE	100
27279968	sw_foreign_grumpy_neighbours_vik_reg_herutford	GEN_CND_OWNS	
27279969	sw_foreign_grumpy_neighbours_vik_reg_heslerton	GEN_TARGET_REGION	
27279970	sw_foreign_grumpy_neighbours_vik_reg_heslerton	GEN_CND_REGION	vik_reg_heslerton
27279971	sw_foreign_grumpy_neighbours_vik_reg_heslerton	VAR_CHANCE	100
27279972	sw_foreign_grumpy_neighbours_vik_reg_heslerton	GEN_CND_OWNS	
27279973	sw_foreign_grumpy_neighbours_vik_reg_hripum	GEN_TARGET_REGION	
27279974	sw_foreign_grumpy_neighbours_vik_reg_hripum	GEN_CND_REGION	vik_reg_hripum
27279975	sw_foreign_grumpy_neighbours_vik_reg_hripum	VAR_CHANCE	100
27279976	sw_foreign_grumpy_neighbours_vik_reg_hripum	GEN_CND_OWNS	
27279977	sw_foreign_grumpy_neighbours_vik_reg_huntandun	GEN_TARGET_REGION	
27279978	sw_foreign_grumpy_neighbours_vik_reg_huntandun	GEN_CND_REGION	vik_reg_huntandun
27279979	sw_foreign_grumpy_neighbours_vik_reg_huntandun	VAR_CHANCE	100
27279980	sw_foreign_grumpy_neighbours_vik_reg_huntandun	GEN_CND_OWNS	
27279981	sw_foreign_grumpy_neighbours_vik_reg_hwitan_aerne	GEN_TARGET_REGION	
27279982	sw_foreign_grumpy_neighbours_vik_reg_hwitan_aerne	GEN_CND_REGION	vik_reg_hwitan_aerne
27279983	sw_foreign_grumpy_neighbours_vik_reg_hwitan_aerne	VAR_CHANCE	100
27279984	sw_foreign_grumpy_neighbours_vik_reg_hwitan_aerne	GEN_CND_OWNS	
27279985	sw_foreign_grumpy_neighbours_vik_reg_imblech_ibair	GEN_TARGET_REGION	
27279986	sw_foreign_grumpy_neighbours_vik_reg_imblech_ibair	GEN_CND_REGION	vik_reg_imblech_ibair
27279987	sw_foreign_grumpy_neighbours_vik_reg_imblech_ibair	VAR_CHANCE	100
27279988	sw_foreign_grumpy_neighbours_vik_reg_imblech_ibair	GEN_CND_OWNS	
27279989	sw_foreign_grumpy_neighbours_vik_reg_inber_nise	GEN_TARGET_REGION	
27279990	sw_foreign_grumpy_neighbours_vik_reg_inber_nise	GEN_CND_REGION	vik_reg_inber_nise
27279991	sw_foreign_grumpy_neighbours_vik_reg_inber_nise	VAR_CHANCE	100
27279992	sw_foreign_grumpy_neighbours_vik_reg_inber_nise	GEN_CND_OWNS	
27279993	sw_foreign_grumpy_neighbours_vik_reg_inis_cathaigh	GEN_TARGET_REGION	
27279994	sw_foreign_grumpy_neighbours_vik_reg_inis_cathaigh	GEN_CND_REGION	vik_reg_inis_cathaigh
27279995	sw_foreign_grumpy_neighbours_vik_reg_inis_cathaigh	VAR_CHANCE	100
27279996	sw_foreign_grumpy_neighbours_vik_reg_inis_cathaigh	GEN_CND_OWNS	
27279997	sw_foreign_grumpy_neighbours_vik_reg_inis_patraic	GEN_TARGET_REGION	
27279998	sw_foreign_grumpy_neighbours_vik_reg_inis_patraic	GEN_CND_REGION	vik_reg_inis_patraic
27279999	sw_foreign_grumpy_neighbours_vik_reg_inis_patraic	VAR_CHANCE	100
27280000	sw_foreign_grumpy_neighbours_vik_reg_inis_patraic	GEN_CND_OWNS	
27280001	sw_foreign_grumpy_neighbours_vik_reg_laewe	GEN_TARGET_REGION	
27280002	sw_foreign_grumpy_neighbours_vik_reg_laewe	GEN_CND_REGION	vik_reg_laewe
27280003	sw_foreign_grumpy_neighbours_vik_reg_laewe	VAR_CHANCE	100
27280004	sw_foreign_grumpy_neighbours_vik_reg_laewe	GEN_CND_OWNS	
27280005	sw_foreign_grumpy_neighbours_vik_reg_lann_afan	GEN_TARGET_REGION	
27280006	sw_foreign_grumpy_neighbours_vik_reg_lann_afan	GEN_CND_REGION	vik_reg_lann_afan
27280007	sw_foreign_grumpy_neighbours_vik_reg_lann_afan	VAR_CHANCE	100
27280008	sw_foreign_grumpy_neighbours_vik_reg_lann_afan	GEN_CND_OWNS	
27280009	sw_foreign_grumpy_neighbours_vik_reg_lann_cors	GEN_TARGET_REGION	
27280010	sw_foreign_grumpy_neighbours_vik_reg_lann_cors	GEN_CND_REGION	vik_reg_lann_cors
