id	dilemma_key	option_key	value
27273876	sw_foreign_settlers_drive_out_here_king_vik_reg_werham	GEN_CND_OWNS	
27273877	sw_foreign_settlers_drive_out_here_king_vik_reg_wintanceaster	GEN_TARGET_REGION	
27273878	sw_foreign_settlers_drive_out_here_king_vik_reg_wintanceaster	GEN_CND_REGION	vik_reg_wintanceaster
27273879	sw_foreign_settlers_drive_out_here_king_vik_reg_wintanceaster	VAR_CHANCE	100
27273880	sw_foreign_settlers_drive_out_here_king_vik_reg_wintanceaster	GEN_CND_OWNS	
27273881	sw_gifts_region_to_ally_1_vik_reg_abberdeon	GEN_TARGET_REGION	
27273882	sw_gifts_region_to_ally_1_vik_reg_abberdeon	GEN_CND_REGION	vik_reg_abberdeon
27273883	sw_gifts_region_to_ally_1_vik_reg_abberdeon	VAR_CHANCE	100
27273884	sw_gifts_region_to_ally_1_vik_reg_abberdeon	GEN_CND_OWNS	
27273885	sw_gifts_region_to_ally_1_vik_reg_aebburcurnig	GEN_TARGET_REGION	
27273886	sw_gifts_region_to_ally_1_vik_reg_aebburcurnig	GEN_CND_REGION	vik_reg_aebburcurnig
27273887	sw_gifts_region_to_ally_1_vik_reg_aebburcurnig	VAR_CHANCE	100
27273888	sw_gifts_region_to_ally_1_vik_reg_aebburcurnig	GEN_CND_OWNS	
27273889	sw_gifts_region_to_ally_1_vik_reg_aelmham	GEN_TARGET_REGION	
27273890	sw_gifts_region_to_ally_1_vik_reg_aelmham	GEN_CND_REGION	vik_reg_aelmham
27273891	sw_gifts_region_to_ally_1_vik_reg_aelmham	VAR_CHANCE	100
27273892	sw_gifts_region_to_ally_1_vik_reg_aelmham	GEN_CND_OWNS	
27273893	sw_gifts_region_to_ally_1_vik_reg_alclyt	GEN_TARGET_REGION	
27273894	sw_gifts_region_to_ally_1_vik_reg_alclyt	GEN_CND_REGION	vik_reg_alclyt
27273895	sw_gifts_region_to_ally_1_vik_reg_alclyt	VAR_CHANCE	100
27273896	sw_gifts_region_to_ally_1_vik_reg_alclyt	GEN_CND_OWNS	
27273897	sw_gifts_region_to_ally_1_vik_reg_alt_clut	GEN_TARGET_REGION	
27273898	sw_gifts_region_to_ally_1_vik_reg_alt_clut	GEN_CND_REGION	vik_reg_alt_clut
27273899	sw_gifts_region_to_ally_1_vik_reg_alt_clut	VAR_CHANCE	100
27273900	sw_gifts_region_to_ally_1_vik_reg_alt_clut	GEN_CND_OWNS	
27273901	sw_gifts_region_to_ally_1_vik_reg_an_tinbhear_mor	GEN_TARGET_REGION	
27273902	sw_gifts_region_to_ally_1_vik_reg_an_tinbhear_mor	GEN_CND_REGION	vik_reg_an_tinbhear_mor
27273903	sw_gifts_region_to_ally_1_vik_reg_an_tinbhear_mor	VAR_CHANCE	100
27273904	sw_gifts_region_to_ally_1_vik_reg_an_tinbhear_mor	GEN_CND_OWNS	
27273905	sw_gifts_region_to_ally_1_vik_reg_aporcrosan	GEN_TARGET_REGION	
27273906	sw_gifts_region_to_ally_1_vik_reg_aporcrosan	GEN_CND_REGION	vik_reg_aporcrosan
27273907	sw_gifts_region_to_ally_1_vik_reg_aporcrosan	VAR_CHANCE	100
27273908	sw_gifts_region_to_ally_1_vik_reg_aporcrosan	GEN_CND_OWNS	
27273909	sw_gifts_region_to_ally_1_vik_reg_ard_fert	GEN_TARGET_REGION	
27273910	sw_gifts_region_to_ally_1_vik_reg_ard_fert	GEN_CND_REGION	vik_reg_ard_fert
27273911	sw_gifts_region_to_ally_1_vik_reg_ard_fert	VAR_CHANCE	100
27273912	sw_gifts_region_to_ally_1_vik_reg_ard_fert	GEN_CND_OWNS	
27273913	sw_gifts_region_to_ally_1_vik_reg_ard_macha	GEN_TARGET_REGION	
27273914	sw_gifts_region_to_ally_1_vik_reg_ard_macha	GEN_CND_REGION	vik_reg_ard_macha
27273915	sw_gifts_region_to_ally_1_vik_reg_ard_macha	VAR_CHANCE	100
27273916	sw_gifts_region_to_ally_1_vik_reg_ard_macha	GEN_CND_OWNS	
27273917	sw_gifts_region_to_ally_1_vik_reg_ard_mor	GEN_TARGET_REGION	
27273918	sw_gifts_region_to_ally_1_vik_reg_ard_mor	GEN_CND_REGION	vik_reg_ard_mor
27273919	sw_gifts_region_to_ally_1_vik_reg_ard_mor	VAR_CHANCE	100
27273920	sw_gifts_region_to_ally_1_vik_reg_ard_mor	GEN_CND_OWNS	
27273921	sw_gifts_region_to_ally_1_vik_reg_ard_sratha	GEN_TARGET_REGION	
27273922	sw_gifts_region_to_ally_1_vik_reg_ard_sratha	GEN_CND_REGION	vik_reg_ard_sratha
27273923	sw_gifts_region_to_ally_1_vik_reg_ard_sratha	VAR_CHANCE	100
27273924	sw_gifts_region_to_ally_1_vik_reg_ard_sratha	GEN_CND_OWNS	
27273925	sw_gifts_region_to_ally_1_vik_reg_ardach	GEN_TARGET_REGION	
27273926	sw_gifts_region_to_ally_1_vik_reg_ardach	GEN_CND_REGION	vik_reg_ardach
27273927	sw_gifts_region_to_ally_1_vik_reg_ardach	VAR_CHANCE	100
27273928	sw_gifts_region_to_ally_1_vik_reg_ardach	GEN_CND_OWNS	
27273929	sw_gifts_region_to_ally_1_vik_reg_axanbrycg	GEN_TARGET_REGION	
27273930	sw_gifts_region_to_ally_1_vik_reg_axanbrycg	GEN_CND_REGION	vik_reg_axanbrycg
27273931	sw_gifts_region_to_ally_1_vik_reg_axanbrycg	VAR_CHANCE	100
27273932	sw_gifts_region_to_ally_1_vik_reg_axanbrycg	GEN_CND_OWNS	
27273933	sw_gifts_region_to_ally_1_vik_reg_balla	GEN_TARGET_REGION	
27273934	sw_gifts_region_to_ally_1_vik_reg_balla	GEN_CND_REGION	vik_reg_balla
27273935	sw_gifts_region_to_ally_1_vik_reg_balla	VAR_CHANCE	100
27273936	sw_gifts_region_to_ally_1_vik_reg_balla	GEN_CND_OWNS	
27273937	sw_gifts_region_to_ally_1_vik_reg_basengas	GEN_TARGET_REGION	
27273938	sw_gifts_region_to_ally_1_vik_reg_basengas	GEN_CND_REGION	vik_reg_basengas
27273939	sw_gifts_region_to_ally_1_vik_reg_basengas	VAR_CHANCE	100
27273940	sw_gifts_region_to_ally_1_vik_reg_basengas	GEN_CND_OWNS	
27273941	sw_gifts_region_to_ally_1_vik_reg_bathanceaster	GEN_TARGET_REGION	
27273942	sw_gifts_region_to_ally_1_vik_reg_bathanceaster	GEN_CND_REGION	vik_reg_bathanceaster
27273943	sw_gifts_region_to_ally_1_vik_reg_bathanceaster	VAR_CHANCE	100
27273944	sw_gifts_region_to_ally_1_vik_reg_bathanceaster	GEN_CND_OWNS	
27273945	sw_gifts_region_to_ally_1_vik_reg_bedanford	GEN_TARGET_REGION	
27273946	sw_gifts_region_to_ally_1_vik_reg_bedanford	GEN_CND_REGION	vik_reg_bedanford
27273947	sw_gifts_region_to_ally_1_vik_reg_bedanford	VAR_CHANCE	100
27273948	sw_gifts_region_to_ally_1_vik_reg_bedanford	GEN_CND_OWNS	
27273949	sw_gifts_region_to_ally_1_vik_reg_beoferlic	GEN_TARGET_REGION	
27273950	sw_gifts_region_to_ally_1_vik_reg_beoferlic	GEN_CND_REGION	vik_reg_beoferlic
27273951	sw_gifts_region_to_ally_1_vik_reg_beoferlic	VAR_CHANCE	100
27273952	sw_gifts_region_to_ally_1_vik_reg_beoferlic	GEN_CND_OWNS	
27273953	sw_gifts_region_to_ally_1_vik_reg_bodmine	GEN_TARGET_REGION	
27273954	sw_gifts_region_to_ally_1_vik_reg_bodmine	GEN_CND_REGION	vik_reg_bodmine
27273955	sw_gifts_region_to_ally_1_vik_reg_bodmine	VAR_CHANCE	100
27273956	sw_gifts_region_to_ally_1_vik_reg_bodmine	GEN_CND_OWNS	
27273957	sw_gifts_region_to_ally_1_vik_reg_brechin	GEN_TARGET_REGION	
27273958	sw_gifts_region_to_ally_1_vik_reg_brechin	GEN_CND_REGION	vik_reg_brechin
27273959	sw_gifts_region_to_ally_1_vik_reg_brechin	VAR_CHANCE	100
27273960	sw_gifts_region_to_ally_1_vik_reg_brechin	GEN_CND_OWNS	
27273961	sw_gifts_region_to_ally_1_vik_reg_brideport	GEN_TARGET_REGION	
27273962	sw_gifts_region_to_ally_1_vik_reg_brideport	GEN_CND_REGION	vik_reg_brideport
27273963	sw_gifts_region_to_ally_1_vik_reg_brideport	VAR_CHANCE	100
27273964	sw_gifts_region_to_ally_1_vik_reg_brideport	GEN_CND_OWNS	
27273965	sw_gifts_region_to_ally_1_vik_reg_brug	GEN_TARGET_REGION	
27273966	sw_gifts_region_to_ally_1_vik_reg_brug	GEN_CND_REGION	vik_reg_brug
27273967	sw_gifts_region_to_ally_1_vik_reg_brug	VAR_CHANCE	100
27273968	sw_gifts_region_to_ally_1_vik_reg_brug	GEN_CND_OWNS	
27273969	sw_gifts_region_to_ally_1_vik_reg_buccingahamm	GEN_TARGET_REGION	
27273970	sw_gifts_region_to_ally_1_vik_reg_buccingahamm	GEN_CND_REGION	vik_reg_buccingahamm
27273971	sw_gifts_region_to_ally_1_vik_reg_buccingahamm	VAR_CHANCE	100
27273972	sw_gifts_region_to_ally_1_vik_reg_buccingahamm	GEN_CND_OWNS	
27273973	sw_gifts_region_to_ally_1_vik_reg_cair_mirddin	GEN_TARGET_REGION	
27273974	sw_gifts_region_to_ally_1_vik_reg_cair_mirddin	GEN_CND_REGION	vik_reg_cair_mirddin
27273975	sw_gifts_region_to_ally_1_vik_reg_cair_mirddin	VAR_CHANCE	100
27273976	sw_gifts_region_to_ally_1_vik_reg_cair_mirddin	GEN_CND_OWNS	
27273977	sw_gifts_region_to_ally_1_vik_reg_cair_segeint	GEN_TARGET_REGION	
27273978	sw_gifts_region_to_ally_1_vik_reg_cair_segeint	GEN_CND_REGION	vik_reg_cair_segeint
27273979	sw_gifts_region_to_ally_1_vik_reg_cair_segeint	VAR_CHANCE	100
27273980	sw_gifts_region_to_ally_1_vik_reg_cair_segeint	GEN_CND_OWNS	
27273981	sw_gifts_region_to_ally_1_vik_reg_cairlinn	GEN_TARGET_REGION	
27273982	sw_gifts_region_to_ally_1_vik_reg_cairlinn	GEN_CND_REGION	vik_reg_cairlinn
27273983	sw_gifts_region_to_ally_1_vik_reg_cairlinn	VAR_CHANCE	100
27273984	sw_gifts_region_to_ally_1_vik_reg_cairlinn	GEN_CND_OWNS	
27273985	sw_gifts_region_to_ally_1_vik_reg_cathair_domnaill	GEN_TARGET_REGION	
27273986	sw_gifts_region_to_ally_1_vik_reg_cathair_domnaill	GEN_CND_REGION	vik_reg_cathair_domnaill
27273987	sw_gifts_region_to_ally_1_vik_reg_cathair_domnaill	VAR_CHANCE	100
27273988	sw_gifts_region_to_ally_1_vik_reg_cathair_domnaill	GEN_CND_OWNS	
27273989	sw_gifts_region_to_ally_1_vik_reg_cell_alaid	GEN_TARGET_REGION	
27273990	sw_gifts_region_to_ally_1_vik_reg_cell_alaid	GEN_CND_REGION	vik_reg_cell_alaid
27273991	sw_gifts_region_to_ally_1_vik_reg_cell_alaid	VAR_CHANCE	100
27273992	sw_gifts_region_to_ally_1_vik_reg_cell_alaid	GEN_CND_OWNS	
27273993	sw_gifts_region_to_ally_1_vik_reg_cell_cainning	GEN_TARGET_REGION	
27273994	sw_gifts_region_to_ally_1_vik_reg_cell_cainning	GEN_CND_REGION	vik_reg_cell_cainning
27273995	sw_gifts_region_to_ally_1_vik_reg_cell_cainning	VAR_CHANCE	100
27273996	sw_gifts_region_to_ally_1_vik_reg_cell_cainning	GEN_CND_OWNS	
27273997	sw_gifts_region_to_ally_1_vik_reg_cell_daltain	GEN_TARGET_REGION	
27273998	sw_gifts_region_to_ally_1_vik_reg_cell_daltain	GEN_CND_REGION	vik_reg_cell_daltain
27273999	sw_gifts_region_to_ally_1_vik_reg_cell_daltain	VAR_CHANCE	100
27274000	sw_gifts_region_to_ally_1_vik_reg_cell_daltain	GEN_CND_OWNS	
27274001	sw_gifts_region_to_ally_1_vik_reg_cell_maic_aeda	GEN_TARGET_REGION	
27274002	sw_gifts_region_to_ally_1_vik_reg_cell_maic_aeda	GEN_CND_REGION	vik_reg_cell_maic_aeda
27274003	sw_gifts_region_to_ally_1_vik_reg_cell_maic_aeda	VAR_CHANCE	100
27274004	sw_gifts_region_to_ally_1_vik_reg_cell_maic_aeda	GEN_CND_OWNS	
27274005	sw_gifts_region_to_ally_1_vik_reg_cell_mor	GEN_TARGET_REGION	
27274006	sw_gifts_region_to_ally_1_vik_reg_cell_mor	GEN_CND_REGION	vik_reg_cell_mor
27274007	sw_gifts_region_to_ally_1_vik_reg_cell_mor	VAR_CHANCE	100
27274008	sw_gifts_region_to_ally_1_vik_reg_cell_mor	GEN_CND_OWNS	
27274009	sw_gifts_region_to_ally_1_vik_reg_celmeresfort	GEN_TARGET_REGION	
27274010	sw_gifts_region_to_ally_1_vik_reg_celmeresfort	GEN_CND_REGION	vik_reg_celmeresfort
27274011	sw_gifts_region_to_ally_1_vik_reg_celmeresfort	VAR_CHANCE	100
27274012	sw_gifts_region_to_ally_1_vik_reg_celmeresfort	GEN_CND_OWNS	
27274013	sw_gifts_region_to_ally_1_vik_reg_cenannas	GEN_TARGET_REGION	
27274014	sw_gifts_region_to_ally_1_vik_reg_cenannas	GEN_CND_REGION	vik_reg_cenannas
27274015	sw_gifts_region_to_ally_1_vik_reg_cenannas	VAR_CHANCE	100
27274016	sw_gifts_region_to_ally_1_vik_reg_cenannas	GEN_CND_OWNS	
27274017	sw_gifts_region_to_ally_1_vik_reg_cenn_rigmonid	GEN_TARGET_REGION	
27274018	sw_gifts_region_to_ally_1_vik_reg_cenn_rigmonid	GEN_CND_REGION	vik_reg_cenn_rigmonid
27274019	sw_gifts_region_to_ally_1_vik_reg_cenn_rigmonid	VAR_CHANCE	100
27274020	sw_gifts_region_to_ally_1_vik_reg_cenn_rigmonid	GEN_CND_OWNS	
27274021	sw_gifts_region_to_ally_1_vik_reg_cherchebi	GEN_TARGET_REGION	
27274022	sw_gifts_region_to_ally_1_vik_reg_cherchebi	GEN_CND_REGION	vik_reg_cherchebi
27274023	sw_gifts_region_to_ally_1_vik_reg_cherchebi	VAR_CHANCE	100
27274024	sw_gifts_region_to_ally_1_vik_reg_cherchebi	GEN_CND_OWNS	
27274025	sw_gifts_region_to_ally_1_vik_reg_cirenceaster	GEN_TARGET_REGION	
27274026	sw_gifts_region_to_ally_1_vik_reg_cirenceaster	GEN_CND_REGION	vik_reg_cirenceaster
27274027	sw_gifts_region_to_ally_1_vik_reg_cirenceaster	VAR_CHANCE	100
27274028	sw_gifts_region_to_ally_1_vik_reg_cirenceaster	GEN_CND_OWNS	
27274029	sw_gifts_region_to_ally_1_vik_reg_cissanbyrig	GEN_TARGET_REGION	
27274030	sw_gifts_region_to_ally_1_vik_reg_cissanbyrig	GEN_CND_REGION	vik_reg_cissanbyrig
27274031	sw_gifts_region_to_ally_1_vik_reg_cissanbyrig	VAR_CHANCE	100
27274032	sw_gifts_region_to_ally_1_vik_reg_cissanbyrig	GEN_CND_OWNS	
27274033	sw_gifts_region_to_ally_1_vik_reg_clocher	GEN_TARGET_REGION	
27274034	sw_gifts_region_to_ally_1_vik_reg_clocher	GEN_CND_REGION	vik_reg_clocher
27274035	sw_gifts_region_to_ally_1_vik_reg_clocher	VAR_CHANCE	100
27274036	sw_gifts_region_to_ally_1_vik_reg_clocher	GEN_CND_OWNS	
27274037	sw_gifts_region_to_ally_1_vik_reg_cluain	GEN_TARGET_REGION	
27274038	sw_gifts_region_to_ally_1_vik_reg_cluain	GEN_CND_REGION	vik_reg_cluain
27274039	sw_gifts_region_to_ally_1_vik_reg_cluain	VAR_CHANCE	100
27274040	sw_gifts_region_to_ally_1_vik_reg_cluain	GEN_CND_OWNS	
27274041	sw_gifts_region_to_ally_1_vik_reg_cluain_eoais	GEN_TARGET_REGION	
27274042	sw_gifts_region_to_ally_1_vik_reg_cluain_eoais	GEN_CND_REGION	vik_reg_cluain_eoais
27274043	sw_gifts_region_to_ally_1_vik_reg_cluain_eoais	VAR_CHANCE	100
27274044	sw_gifts_region_to_ally_1_vik_reg_cluain_eoais	GEN_CND_OWNS	
27274045	sw_gifts_region_to_ally_1_vik_reg_cluain_iraird	GEN_TARGET_REGION	
27274046	sw_gifts_region_to_ally_1_vik_reg_cluain_iraird	GEN_CND_REGION	vik_reg_cluain_iraird
27274047	sw_gifts_region_to_ally_1_vik_reg_cluain_iraird	VAR_CHANCE	100
27274048	sw_gifts_region_to_ally_1_vik_reg_cluain_iraird	GEN_CND_OWNS	
27274049	sw_gifts_region_to_ally_1_vik_reg_cluain_mac_nois	GEN_TARGET_REGION	
27274050	sw_gifts_region_to_ally_1_vik_reg_cluain_mac_nois	GEN_CND_REGION	vik_reg_cluain_mac_nois
27274051	sw_gifts_region_to_ally_1_vik_reg_cluain_mac_nois	VAR_CHANCE	100
27274052	sw_gifts_region_to_ally_1_vik_reg_cluain_mac_nois	GEN_CND_OWNS	
27274053	sw_gifts_region_to_ally_1_vik_reg_cluain_mor	GEN_TARGET_REGION	
27274054	sw_gifts_region_to_ally_1_vik_reg_cluain_mor	GEN_CND_REGION	vik_reg_cluain_mor
27274055	sw_gifts_region_to_ally_1_vik_reg_cluain_mor	VAR_CHANCE	100
27274056	sw_gifts_region_to_ally_1_vik_reg_cluain_mor	GEN_CND_OWNS	
27274057	sw_gifts_region_to_ally_1_vik_reg_cnodba	GEN_TARGET_REGION	
27274058	sw_gifts_region_to_ally_1_vik_reg_cnodba	GEN_CND_REGION	vik_reg_cnodba
27274059	sw_gifts_region_to_ally_1_vik_reg_cnodba	VAR_CHANCE	100
27274060	sw_gifts_region_to_ally_1_vik_reg_cnodba	GEN_CND_OWNS	
27274061	sw_gifts_region_to_ally_1_vik_reg_coinnire	GEN_TARGET_REGION	
27274062	sw_gifts_region_to_ally_1_vik_reg_coinnire	GEN_CND_REGION	vik_reg_coinnire
27274063	sw_gifts_region_to_ally_1_vik_reg_coinnire	VAR_CHANCE	100
27274064	sw_gifts_region_to_ally_1_vik_reg_coinnire	GEN_CND_OWNS	
27274065	sw_gifts_region_to_ally_1_vik_reg_coldingaham	GEN_TARGET_REGION	
27274066	sw_gifts_region_to_ally_1_vik_reg_coldingaham	GEN_CND_REGION	vik_reg_coldingaham
27274067	sw_gifts_region_to_ally_1_vik_reg_coldingaham	VAR_CHANCE	100
27274068	sw_gifts_region_to_ally_1_vik_reg_coldingaham	GEN_CND_OWNS	
27274069	sw_gifts_region_to_ally_1_vik_reg_cridiatune	GEN_TARGET_REGION	
27274070	sw_gifts_region_to_ally_1_vik_reg_cridiatune	GEN_CND_REGION	vik_reg_cridiatune
27274071	sw_gifts_region_to_ally_1_vik_reg_cridiatune	VAR_CHANCE	100
27274072	sw_gifts_region_to_ally_1_vik_reg_cridiatune	GEN_CND_OWNS	
27274073	sw_gifts_region_to_ally_1_vik_reg_dacor	GEN_TARGET_REGION	
27274074	sw_gifts_region_to_ally_1_vik_reg_dacor	GEN_CND_REGION	vik_reg_dacor
27274075	sw_gifts_region_to_ally_1_vik_reg_dacor	VAR_CHANCE	100
27274076	sw_gifts_region_to_ally_1_vik_reg_dacor	GEN_CND_OWNS	
27274077	sw_gifts_region_to_ally_1_vik_reg_dear	GEN_TARGET_REGION	
27274078	sw_gifts_region_to_ally_1_vik_reg_dear	GEN_CND_REGION	vik_reg_dear
27274079	sw_gifts_region_to_ally_1_vik_reg_dear	VAR_CHANCE	100
27274080	sw_gifts_region_to_ally_1_vik_reg_dear	GEN_CND_OWNS	
27274081	sw_gifts_region_to_ally_1_vik_reg_deoraby	GEN_TARGET_REGION	
27274082	sw_gifts_region_to_ally_1_vik_reg_deoraby	GEN_CND_REGION	vik_reg_deoraby
27274083	sw_gifts_region_to_ally_1_vik_reg_deoraby	VAR_CHANCE	100
27274084	sw_gifts_region_to_ally_1_vik_reg_deoraby	GEN_CND_OWNS	
27274085	sw_gifts_region_to_ally_1_vik_reg_din_prys	GEN_TARGET_REGION	
27274086	sw_gifts_region_to_ally_1_vik_reg_din_prys	GEN_CND_REGION	vik_reg_din_prys
27274087	sw_gifts_region_to_ally_1_vik_reg_din_prys	VAR_CHANCE	100
27274088	sw_gifts_region_to_ally_1_vik_reg_din_prys	GEN_CND_OWNS	
27274089	sw_gifts_region_to_ally_1_vik_reg_dinas_powis	GEN_TARGET_REGION	
27274090	sw_gifts_region_to_ally_1_vik_reg_dinas_powis	GEN_CND_REGION	vik_reg_dinas_powis
27274091	sw_gifts_region_to_ally_1_vik_reg_dinas_powis	VAR_CHANCE	100
27274092	sw_gifts_region_to_ally_1_vik_reg_dinas_powis	GEN_CND_OWNS	
27274093	sw_gifts_region_to_ally_1_vik_reg_dofere	GEN_TARGET_REGION	
27274094	sw_gifts_region_to_ally_1_vik_reg_dofere	GEN_CND_REGION	vik_reg_dofere
27274095	sw_gifts_region_to_ally_1_vik_reg_dofere	VAR_CHANCE	100
27274096	sw_gifts_region_to_ally_1_vik_reg_dofere	GEN_CND_OWNS	
27274097	sw_gifts_region_to_ally_1_vik_reg_domuc	GEN_TARGET_REGION	
27274098	sw_gifts_region_to_ally_1_vik_reg_domuc	GEN_CND_REGION	vik_reg_domuc
27274099	sw_gifts_region_to_ally_1_vik_reg_domuc	VAR_CHANCE	100
27274100	sw_gifts_region_to_ally_1_vik_reg_domuc	GEN_CND_OWNS	
27274101	sw_gifts_region_to_ally_1_vik_reg_doneceaster	GEN_TARGET_REGION	
27274102	sw_gifts_region_to_ally_1_vik_reg_doneceaster	GEN_CND_REGION	vik_reg_doneceaster
27274103	sw_gifts_region_to_ally_1_vik_reg_doneceaster	VAR_CHANCE	100
27274104	sw_gifts_region_to_ally_1_vik_reg_doneceaster	GEN_CND_OWNS	
27274105	sw_gifts_region_to_ally_1_vik_reg_dor	GEN_TARGET_REGION	
27274106	sw_gifts_region_to_ally_1_vik_reg_dor	GEN_CND_REGION	vik_reg_dor
27274107	sw_gifts_region_to_ally_1_vik_reg_dor	VAR_CHANCE	100
27274108	sw_gifts_region_to_ally_1_vik_reg_dor	GEN_CND_OWNS	
27274109	sw_gifts_region_to_ally_1_vik_reg_drayton	GEN_TARGET_REGION	
27274110	sw_gifts_region_to_ally_1_vik_reg_drayton	GEN_CND_REGION	vik_reg_drayton
27274111	sw_gifts_region_to_ally_1_vik_reg_drayton	VAR_CHANCE	100
27274112	sw_gifts_region_to_ally_1_vik_reg_drayton	GEN_CND_OWNS	
27274113	sw_gifts_region_to_ally_1_vik_reg_druim_collachair	GEN_TARGET_REGION	
27274114	sw_gifts_region_to_ally_1_vik_reg_druim_collachair	GEN_CND_REGION	vik_reg_druim_collachair
27274115	sw_gifts_region_to_ally_1_vik_reg_druim_collachair	VAR_CHANCE	100
27274116	sw_gifts_region_to_ally_1_vik_reg_druim_collachair	GEN_CND_OWNS	
27274117	sw_gifts_region_to_ally_1_vik_reg_dugannu	GEN_TARGET_REGION	
27274118	sw_gifts_region_to_ally_1_vik_reg_dugannu	GEN_CND_REGION	vik_reg_dugannu
27274119	sw_gifts_region_to_ally_1_vik_reg_dugannu	VAR_CHANCE	100
27274120	sw_gifts_region_to_ally_1_vik_reg_dugannu	GEN_CND_OWNS	
27274121	sw_gifts_region_to_ally_1_vik_reg_dun_aberte	GEN_TARGET_REGION	
27274122	sw_gifts_region_to_ally_1_vik_reg_dun_aberte	GEN_CND_REGION	vik_reg_dun_aberte
27274123	sw_gifts_region_to_ally_1_vik_reg_dun_aberte	VAR_CHANCE	100
27274124	sw_gifts_region_to_ally_1_vik_reg_dun_aberte	GEN_CND_OWNS	
27274125	sw_gifts_region_to_ally_1_vik_reg_dun_beccan	GEN_TARGET_REGION	
27274126	sw_gifts_region_to_ally_1_vik_reg_dun_beccan	GEN_CND_REGION	vik_reg_dun_beccan
27274127	sw_gifts_region_to_ally_1_vik_reg_dun_beccan	VAR_CHANCE	100
27274128	sw_gifts_region_to_ally_1_vik_reg_dun_beccan	GEN_CND_OWNS	
27274129	sw_gifts_region_to_ally_1_vik_reg_dun_blann	GEN_TARGET_REGION	
27274130	sw_gifts_region_to_ally_1_vik_reg_dun_blann	GEN_CND_REGION	vik_reg_dun_blann
27274131	sw_gifts_region_to_ally_1_vik_reg_dun_blann	VAR_CHANCE	100
27274132	sw_gifts_region_to_ally_1_vik_reg_dun_blann	GEN_CND_OWNS	
27274133	sw_gifts_region_to_ally_1_vik_reg_dun_cailden	GEN_TARGET_REGION	
27274134	sw_gifts_region_to_ally_1_vik_reg_dun_cailden	GEN_CND_REGION	vik_reg_dun_cailden
27274135	sw_gifts_region_to_ally_1_vik_reg_dun_cailden	VAR_CHANCE	100
27274136	sw_gifts_region_to_ally_1_vik_reg_dun_cailden	GEN_CND_OWNS	
27274137	sw_gifts_region_to_ally_1_vik_reg_dun_domnaill	GEN_TARGET_REGION	
27274138	sw_gifts_region_to_ally_1_vik_reg_dun_domnaill	GEN_CND_REGION	vik_reg_dun_domnaill
27274139	sw_gifts_region_to_ally_1_vik_reg_dun_domnaill	VAR_CHANCE	100
27274140	sw_gifts_region_to_ally_1_vik_reg_dun_domnaill	GEN_CND_OWNS	
27274141	sw_gifts_region_to_ally_1_vik_reg_dun_duirn	GEN_TARGET_REGION	
27274142	sw_gifts_region_to_ally_1_vik_reg_dun_duirn	GEN_CND_REGION	vik_reg_dun_duirn
27274143	sw_gifts_region_to_ally_1_vik_reg_dun_duirn	VAR_CHANCE	100
27274144	sw_gifts_region_to_ally_1_vik_reg_dun_duirn	GEN_CND_OWNS	
27274145	sw_gifts_region_to_ally_1_vik_reg_dun_eachainn	GEN_TARGET_REGION	
27274146	sw_gifts_region_to_ally_1_vik_reg_dun_eachainn	GEN_CND_REGION	vik_reg_dun_eachainn
27274147	sw_gifts_region_to_ally_1_vik_reg_dun_eachainn	VAR_CHANCE	100
27274148	sw_gifts_region_to_ally_1_vik_reg_dun_eachainn	GEN_CND_OWNS	
27274149	sw_gifts_region_to_ally_1_vik_reg_dun_na_ngall	GEN_TARGET_REGION	
27274150	sw_gifts_region_to_ally_1_vik_reg_dun_na_ngall	GEN_CND_REGION	vik_reg_dun_na_ngall
27274151	sw_gifts_region_to_ally_1_vik_reg_dun_na_ngall	VAR_CHANCE	100
27274152	sw_gifts_region_to_ally_1_vik_reg_dun_na_ngall	GEN_CND_OWNS	
27274153	sw_gifts_region_to_ally_1_vik_reg_dun_nechtain	GEN_TARGET_REGION	
27274154	sw_gifts_region_to_ally_1_vik_reg_dun_nechtain	GEN_CND_REGION	vik_reg_dun_nechtain
27274155	sw_gifts_region_to_ally_1_vik_reg_dun_nechtain	VAR_CHANCE	100
27274156	sw_gifts_region_to_ally_1_vik_reg_dun_nechtain	GEN_CND_OWNS	
27274157	sw_gifts_region_to_ally_1_vik_reg_dun_ollaig	GEN_TARGET_REGION	
27274158	sw_gifts_region_to_ally_1_vik_reg_dun_ollaig	GEN_CND_REGION	vik_reg_dun_ollaig
27274159	sw_gifts_region_to_ally_1_vik_reg_dun_ollaig	VAR_CHANCE	100
27274160	sw_gifts_region_to_ally_1_vik_reg_dun_ollaig	GEN_CND_OWNS	
27274161	sw_gifts_region_to_ally_1_vik_reg_dunholm	GEN_TARGET_REGION	
27274162	sw_gifts_region_to_ally_1_vik_reg_dunholm	GEN_CND_REGION	vik_reg_dunholm
