trait_level	effect	effect_scope	value
shield_title_vik_reg_cluain_eoais_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_eoais_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_eoais_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_eoais_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_eoais_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_eoais_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_eoais_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_eoais_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_eoais_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_eoais_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_eoais_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_eoais_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_iraird_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_iraird_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_iraird_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_iraird_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_iraird_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_iraird_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_iraird_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_iraird_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_iraird_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_iraird_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_iraird_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_iraird_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_iraird_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_iraird_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_iraird_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_mac_nois_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_mac_nois_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_mac_nois_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_mac_nois_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_mac_nois_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_mac_nois_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_mac_nois_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_mac_nois_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_mac_nois_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_mac_nois_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_mac_nois_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_mac_nois_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_mac_nois_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_mac_nois_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_mac_nois_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_mor_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_mor_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_mor_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_mor_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_mor_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_mor_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_mor_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_mor_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_mor_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_mor_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_mor_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_mor_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_mor_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_mor_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_mor_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cluain_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cluain_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cluain_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cnodba_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cnodba_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cnodba_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cnodba_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cnodba_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cnodba_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cnodba_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cnodba_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cnodba_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cnodba_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cnodba_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cnodba_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cnodba_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cnodba_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cnodba_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_coinnire_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_coinnire_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_coinnire_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_coinnire_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_coinnire_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_coinnire_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_coinnire_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_coinnire_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_coinnire_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_coinnire_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_coinnire_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_coinnire_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_coinnire_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_coinnire_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_coinnire_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_coldingaham_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_coldingaham_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_coldingaham_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_coldingaham_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_coldingaham_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_coldingaham_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_coldingaham_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_coldingaham_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_coldingaham_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_coldingaham_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_coldingaham_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_coldingaham_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_coldingaham_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_coldingaham_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_coldingaham_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_colneceaster_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_colneceaster_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_colneceaster_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_colneceaster_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_colneceaster_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_colneceaster_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_colneceaster_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_colneceaster_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_colneceaster_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_colneceaster_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_colneceaster_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_colneceaster_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_colneceaster_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_colneceaster_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_colneceaster_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_corcach_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_corcach_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_corcach_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_corcach_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_corcach_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_corcach_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_corcach_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_corcach_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_corcach_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_corcach_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_corcach_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_corcach_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_corcach_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_corcach_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_corcach_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cridiatune_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cridiatune_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cridiatune_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cridiatune_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cridiatune_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cridiatune_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cridiatune_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cridiatune_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cridiatune_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cridiatune_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cridiatune_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cridiatune_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cridiatune_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cridiatune_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cridiatune_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_dacor_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_dacor_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_dacor_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_dacor_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_dacor_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_dacor_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_dacor_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_dacor_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_dacor_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_dacor_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_dacor_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_dacor_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_dacor_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_dacor_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_dacor_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_dear_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_dear_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_dear_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_dear_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_dear_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_dear_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_dear_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_dear_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_dear_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_dear_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_dear_scotish_1	vik_influence_mod	character_to_character_own	3.0
