key	generate	localised_description	localised_title	ui_icon	ui_image	prioritized	event_category
sw_hof_1_vik_reg_dun_patraic	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Dun Patraic	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_dun_sebuirgi	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Dun Sebuirgi	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_dyflin	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Dyflin	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_eidenburg	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Eidenburg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_eoferwic	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Jórvík	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_exanceaster	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Exanceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_gleawceaster	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Gleawceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_grantabrycg	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Grantabrycg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_grianan_aileach	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Grianan Aileach	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_guvan	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Guvan	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_haestingas	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Haestingas	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_hlymrekr	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Hlymrekr	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_inis_faithlenn	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Inis Faithlenn	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_ioua	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Ioua	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_lindcylne	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Lindcylne	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_loidis	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Loidis	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_lunden	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Lunden	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_mameceaster	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Mameceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_nas	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Nas	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_northhamtun	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Northhamtun	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_northwic	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Northwic	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_rath_cruachan	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Rath Cruachan	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_rendlesham	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Rendlaesham	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_scoan	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Scoan	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_seolesigge	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Seolesigge	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_snotingaham	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Snotingaham	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_steanford	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Steanford	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_tamworthige	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Tamworthige	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_tintagol	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Tintagol	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_tor_in_duine	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Tor in Duine	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_vedrafjordr	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Vedrafjordr	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_veisafjordr	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Veisafjordr	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_waerincwicum	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Waerincwicum	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_werham	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Werham	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_1_vik_reg_wintanceaster	false	At the Hof{x} Gothi and mystics dispense blessings and charms in the names of our people's Gods.	Blessings in Wintanceaster	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_2_vik_reg_aberffro	false	When the Gothi of the Hof speak{x} many able men take up their cause with arms.	Blessings in Aberffro	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_2_vik_reg_aberteifi	false	When the Gothi of the Hof speak{x} many able men take up their cause with arms.	Blessings in Aberteifi	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_2_vik_reg_achadh_bo	false	When the Gothi of the Hof speak{x} many able men take up their cause with arms.	Blessings in Achadh Bo	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_2_vik_reg_aethelingaeg	false	When the Gothi of the Hof speak{x} many able men take up their cause with arms.	Blessings in Aethelingaeg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_2_vik_reg_airchardan	false	When the Gothi of the Hof speak{x} many able men take up their cause with arms.	Blessings in Airchardan	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_2_vik_reg_bebbanburg	false	When the Gothi of the Hof speak{x} many able men take up their cause with arms.	Blessings in Bebbanburg	message_generic_news.png	vik_event_paganism	true	Ybor
sw_hof_2_vik_reg_blascona	false	When the Gothi of the Hof speak{x} many able men take up their cause with arms.	Blessings in Blascona	message_generic_news.png	vik_event_paganism	true	Ybor
