id	incident_key	payload_key	value
27273875	sw_foreign_dead_wife_vik_reg_dun_patraic	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273876	sw_foreign_dead_wife_vik_reg_dun_sebuirgi	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273877	sw_foreign_dead_wife_vik_reg_dyflin	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273878	sw_foreign_dead_wife_vik_reg_eidenburg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273879	sw_foreign_dead_wife_vik_reg_eoferwic	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273880	sw_foreign_dead_wife_vik_reg_exanceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273881	sw_foreign_dead_wife_vik_reg_gleawceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273882	sw_foreign_dead_wife_vik_reg_grantabrycg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273883	sw_foreign_dead_wife_vik_reg_grianan_aileach	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273884	sw_foreign_dead_wife_vik_reg_guvan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273885	sw_foreign_dead_wife_vik_reg_haestingas	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273886	sw_foreign_dead_wife_vik_reg_hlymrekr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273887	sw_foreign_dead_wife_vik_reg_inis_faithlenn	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273888	sw_foreign_dead_wife_vik_reg_ioua	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273889	sw_foreign_dead_wife_vik_reg_lindcylne	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273890	sw_foreign_dead_wife_vik_reg_loidis	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273891	sw_foreign_dead_wife_vik_reg_lunden	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273892	sw_foreign_dead_wife_vik_reg_mameceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273893	sw_foreign_dead_wife_vik_reg_nas	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273894	sw_foreign_dead_wife_vik_reg_northhamtun	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273895	sw_foreign_dead_wife_vik_reg_northwic	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273896	sw_foreign_dead_wife_vik_reg_rath_cruachan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273897	sw_foreign_dead_wife_vik_reg_rendlesham	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273898	sw_foreign_dead_wife_vik_reg_scoan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273899	sw_foreign_dead_wife_vik_reg_seolesigge	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273900	sw_foreign_dead_wife_vik_reg_snotingaham	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273901	sw_foreign_dead_wife_vik_reg_steanford	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273902	sw_foreign_dead_wife_vik_reg_tamworthige	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273903	sw_foreign_dead_wife_vik_reg_tintagol	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273904	sw_foreign_dead_wife_vik_reg_tor_in_duine	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273905	sw_foreign_dead_wife_vik_reg_vedrafjordr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273906	sw_foreign_dead_wife_vik_reg_veisafjordr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273907	sw_foreign_dead_wife_vik_reg_waerincwicum	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273908	sw_foreign_dead_wife_vik_reg_werham	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273909	sw_foreign_dead_wife_vik_reg_wintanceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273910	sw_foreign_esc_gothi_vik_reg_aberffro	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273911	sw_foreign_esc_gothi_vik_reg_aberffro	TARGET	EVENT
27273912	sw_foreign_esc_gothi_vik_reg_aberffro	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273913	sw_foreign_esc_gothi_vik_reg_aberteifi	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273914	sw_foreign_esc_gothi_vik_reg_aberteifi	TARGET	EVENT
27273915	sw_foreign_esc_gothi_vik_reg_aberteifi	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273916	sw_foreign_esc_gothi_vik_reg_achadh_bo	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273917	sw_foreign_esc_gothi_vik_reg_achadh_bo	TARGET	EVENT
27273918	sw_foreign_esc_gothi_vik_reg_achadh_bo	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273919	sw_foreign_esc_gothi_vik_reg_aethelingaeg	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273920	sw_foreign_esc_gothi_vik_reg_aethelingaeg	TARGET	EVENT
27273921	sw_foreign_esc_gothi_vik_reg_aethelingaeg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273922	sw_foreign_esc_gothi_vik_reg_airchardan	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273923	sw_foreign_esc_gothi_vik_reg_airchardan	TARGET	EVENT
27273924	sw_foreign_esc_gothi_vik_reg_airchardan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273925	sw_foreign_esc_gothi_vik_reg_bebbanburg	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273926	sw_foreign_esc_gothi_vik_reg_bebbanburg	TARGET	EVENT
27273927	sw_foreign_esc_gothi_vik_reg_bebbanburg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273928	sw_foreign_esc_gothi_vik_reg_blascona	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273929	sw_foreign_esc_gothi_vik_reg_blascona	TARGET	EVENT
27273930	sw_foreign_esc_gothi_vik_reg_blascona	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273931	sw_foreign_esc_gothi_vik_reg_bornais	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273932	sw_foreign_esc_gothi_vik_reg_bornais	TARGET	EVENT
27273933	sw_foreign_esc_gothi_vik_reg_bornais	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273934	sw_foreign_esc_gothi_vik_reg_cair_gwent	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273935	sw_foreign_esc_gothi_vik_reg_cair_gwent	TARGET	EVENT
27273936	sw_foreign_esc_gothi_vik_reg_cair_gwent	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273937	sw_foreign_esc_gothi_vik_reg_caisil	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273938	sw_foreign_esc_gothi_vik_reg_caisil	TARGET	EVENT
27273939	sw_foreign_esc_gothi_vik_reg_caisil	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273940	sw_foreign_esc_gothi_vik_reg_cantwaraburg	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273941	sw_foreign_esc_gothi_vik_reg_cantwaraburg	TARGET	EVENT
27273942	sw_foreign_esc_gothi_vik_reg_cantwaraburg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273943	sw_foreign_esc_gothi_vik_reg_carleol	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273944	sw_foreign_esc_gothi_vik_reg_carleol	TARGET	EVENT
27273945	sw_foreign_esc_gothi_vik_reg_carleol	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273946	sw_foreign_esc_gothi_vik_reg_casteltoun	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273947	sw_foreign_esc_gothi_vik_reg_casteltoun	TARGET	EVENT
27273948	sw_foreign_esc_gothi_vik_reg_casteltoun	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273949	sw_foreign_esc_gothi_vik_reg_cathair_commain	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273950	sw_foreign_esc_gothi_vik_reg_cathair_commain	TARGET	EVENT
27273951	sw_foreign_esc_gothi_vik_reg_cathair_commain	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273952	sw_foreign_esc_gothi_vik_reg_ceaster	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273953	sw_foreign_esc_gothi_vik_reg_ceaster	TARGET	EVENT
27273954	sw_foreign_esc_gothi_vik_reg_ceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273955	sw_foreign_esc_gothi_vik_reg_cetretha	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273956	sw_foreign_esc_gothi_vik_reg_cetretha	TARGET	EVENT
27273957	sw_foreign_esc_gothi_vik_reg_cetretha	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273958	sw_foreign_esc_gothi_vik_reg_cippanhamm	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273959	sw_foreign_esc_gothi_vik_reg_cippanhamm	TARGET	EVENT
27273960	sw_foreign_esc_gothi_vik_reg_cippanhamm	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273961	sw_foreign_esc_gothi_vik_reg_colneceaster	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273962	sw_foreign_esc_gothi_vik_reg_colneceaster	TARGET	EVENT
27273963	sw_foreign_esc_gothi_vik_reg_colneceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273964	sw_foreign_esc_gothi_vik_reg_corcach	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273965	sw_foreign_esc_gothi_vik_reg_corcach	TARGET	EVENT
27273966	sw_foreign_esc_gothi_vik_reg_corcach	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273967	sw_foreign_esc_gothi_vik_reg_dinefwr	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273968	sw_foreign_esc_gothi_vik_reg_dinefwr	TARGET	EVENT
27273969	sw_foreign_esc_gothi_vik_reg_dinefwr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273970	sw_foreign_esc_gothi_vik_reg_doreceaster	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273971	sw_foreign_esc_gothi_vik_reg_doreceaster	TARGET	EVENT
27273972	sw_foreign_esc_gothi_vik_reg_doreceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273973	sw_foreign_esc_gothi_vik_reg_druim_da_ethiar	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273974	sw_foreign_esc_gothi_vik_reg_druim_da_ethiar	TARGET	EVENT
27273975	sw_foreign_esc_gothi_vik_reg_druim_da_ethiar	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273976	sw_foreign_esc_gothi_vik_reg_dun_att	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273977	sw_foreign_esc_gothi_vik_reg_dun_att	TARGET	EVENT
27273978	sw_foreign_esc_gothi_vik_reg_dun_att	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273979	sw_foreign_esc_gothi_vik_reg_dun_foither	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273980	sw_foreign_esc_gothi_vik_reg_dun_foither	TARGET	EVENT
27273981	sw_foreign_esc_gothi_vik_reg_dun_foither	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273982	sw_foreign_esc_gothi_vik_reg_dun_patraic	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273983	sw_foreign_esc_gothi_vik_reg_dun_patraic	TARGET	EVENT
27273984	sw_foreign_esc_gothi_vik_reg_dun_patraic	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273985	sw_foreign_esc_gothi_vik_reg_dun_sebuirgi	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273986	sw_foreign_esc_gothi_vik_reg_dun_sebuirgi	TARGET	EVENT
27273987	sw_foreign_esc_gothi_vik_reg_dun_sebuirgi	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273988	sw_foreign_esc_gothi_vik_reg_dyflin	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273989	sw_foreign_esc_gothi_vik_reg_dyflin	TARGET	EVENT
27273990	sw_foreign_esc_gothi_vik_reg_dyflin	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273991	sw_foreign_esc_gothi_vik_reg_eidenburg	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273992	sw_foreign_esc_gothi_vik_reg_eidenburg	TARGET	EVENT
27273993	sw_foreign_esc_gothi_vik_reg_eidenburg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273994	sw_foreign_esc_gothi_vik_reg_eoferwic	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273995	sw_foreign_esc_gothi_vik_reg_eoferwic	TARGET	EVENT
27273996	sw_foreign_esc_gothi_vik_reg_eoferwic	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273997	sw_foreign_esc_gothi_vik_reg_exanceaster	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27273998	sw_foreign_esc_gothi_vik_reg_exanceaster	TARGET	EVENT
27273999	sw_foreign_esc_gothi_vik_reg_exanceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274000	sw_foreign_esc_gothi_vik_reg_gleawceaster	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274001	sw_foreign_esc_gothi_vik_reg_gleawceaster	TARGET	EVENT
27274002	sw_foreign_esc_gothi_vik_reg_gleawceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274003	sw_foreign_esc_gothi_vik_reg_grantabrycg	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274004	sw_foreign_esc_gothi_vik_reg_grantabrycg	TARGET	EVENT
27274005	sw_foreign_esc_gothi_vik_reg_grantabrycg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274006	sw_foreign_esc_gothi_vik_reg_grianan_aileach	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274007	sw_foreign_esc_gothi_vik_reg_grianan_aileach	TARGET	EVENT
27274008	sw_foreign_esc_gothi_vik_reg_grianan_aileach	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274009	sw_foreign_esc_gothi_vik_reg_guvan	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274010	sw_foreign_esc_gothi_vik_reg_guvan	TARGET	EVENT
27274011	sw_foreign_esc_gothi_vik_reg_guvan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274012	sw_foreign_esc_gothi_vik_reg_haestingas	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274013	sw_foreign_esc_gothi_vik_reg_haestingas	TARGET	EVENT
27274014	sw_foreign_esc_gothi_vik_reg_haestingas	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274015	sw_foreign_esc_gothi_vik_reg_hlymrekr	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274016	sw_foreign_esc_gothi_vik_reg_hlymrekr	TARGET	EVENT
27274017	sw_foreign_esc_gothi_vik_reg_hlymrekr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274018	sw_foreign_esc_gothi_vik_reg_inis_faithlenn	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274019	sw_foreign_esc_gothi_vik_reg_inis_faithlenn	TARGET	EVENT
27274020	sw_foreign_esc_gothi_vik_reg_inis_faithlenn	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274021	sw_foreign_esc_gothi_vik_reg_ioua	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274022	sw_foreign_esc_gothi_vik_reg_ioua	TARGET	EVENT
27274023	sw_foreign_esc_gothi_vik_reg_ioua	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274024	sw_foreign_esc_gothi_vik_reg_lindcylne	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274025	sw_foreign_esc_gothi_vik_reg_lindcylne	TARGET	EVENT
27274026	sw_foreign_esc_gothi_vik_reg_lindcylne	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274027	sw_foreign_esc_gothi_vik_reg_loidis	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274028	sw_foreign_esc_gothi_vik_reg_loidis	TARGET	EVENT
27274029	sw_foreign_esc_gothi_vik_reg_loidis	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274030	sw_foreign_esc_gothi_vik_reg_lunden	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274031	sw_foreign_esc_gothi_vik_reg_lunden	TARGET	EVENT
27274032	sw_foreign_esc_gothi_vik_reg_lunden	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274033	sw_foreign_esc_gothi_vik_reg_mameceaster	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274034	sw_foreign_esc_gothi_vik_reg_mameceaster	TARGET	EVENT
27274035	sw_foreign_esc_gothi_vik_reg_mameceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274036	sw_foreign_esc_gothi_vik_reg_nas	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274037	sw_foreign_esc_gothi_vik_reg_nas	TARGET	EVENT
27274038	sw_foreign_esc_gothi_vik_reg_nas	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274039	sw_foreign_esc_gothi_vik_reg_northhamtun	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274040	sw_foreign_esc_gothi_vik_reg_northhamtun	TARGET	EVENT
27274041	sw_foreign_esc_gothi_vik_reg_northhamtun	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274042	sw_foreign_esc_gothi_vik_reg_northwic	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274043	sw_foreign_esc_gothi_vik_reg_northwic	TARGET	EVENT
27274044	sw_foreign_esc_gothi_vik_reg_northwic	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274045	sw_foreign_esc_gothi_vik_reg_rath_cruachan	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274046	sw_foreign_esc_gothi_vik_reg_rath_cruachan	TARGET	EVENT
27274047	sw_foreign_esc_gothi_vik_reg_rath_cruachan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274048	sw_foreign_esc_gothi_vik_reg_rendlesham	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274049	sw_foreign_esc_gothi_vik_reg_rendlesham	TARGET	EVENT
27274050	sw_foreign_esc_gothi_vik_reg_rendlesham	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274051	sw_foreign_esc_gothi_vik_reg_scoan	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274052	sw_foreign_esc_gothi_vik_reg_scoan	TARGET	EVENT
27274053	sw_foreign_esc_gothi_vik_reg_scoan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274054	sw_foreign_esc_gothi_vik_reg_seolesigge	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274055	sw_foreign_esc_gothi_vik_reg_seolesigge	TARGET	EVENT
27274056	sw_foreign_esc_gothi_vik_reg_seolesigge	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274057	sw_foreign_esc_gothi_vik_reg_snotingaham	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274058	sw_foreign_esc_gothi_vik_reg_snotingaham	TARGET	EVENT
27274059	sw_foreign_esc_gothi_vik_reg_snotingaham	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274060	sw_foreign_esc_gothi_vik_reg_steanford	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274061	sw_foreign_esc_gothi_vik_reg_steanford	TARGET	EVENT
27274062	sw_foreign_esc_gothi_vik_reg_steanford	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274063	sw_foreign_esc_gothi_vik_reg_tamworthige	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274064	sw_foreign_esc_gothi_vik_reg_tamworthige	TARGET	EVENT
27274065	sw_foreign_esc_gothi_vik_reg_tamworthige	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274066	sw_foreign_esc_gothi_vik_reg_tintagol	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274067	sw_foreign_esc_gothi_vik_reg_tintagol	TARGET	EVENT
27274068	sw_foreign_esc_gothi_vik_reg_tintagol	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274069	sw_foreign_esc_gothi_vik_reg_tor_in_duine	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274070	sw_foreign_esc_gothi_vik_reg_tor_in_duine	TARGET	EVENT
27274071	sw_foreign_esc_gothi_vik_reg_tor_in_duine	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274072	sw_foreign_esc_gothi_vik_reg_vedrafjordr	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274073	sw_foreign_esc_gothi_vik_reg_vedrafjordr	TARGET	EVENT
27274074	sw_foreign_esc_gothi_vik_reg_vedrafjordr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274075	sw_foreign_esc_gothi_vik_reg_veisafjordr	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274076	sw_foreign_esc_gothi_vik_reg_veisafjordr	TARGET	EVENT
27274077	sw_foreign_esc_gothi_vik_reg_veisafjordr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274078	sw_foreign_esc_gothi_vik_reg_waerincwicum	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274079	sw_foreign_esc_gothi_vik_reg_waerincwicum	TARGET	EVENT
27274080	sw_foreign_esc_gothi_vik_reg_waerincwicum	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274081	sw_foreign_esc_gothi_vik_reg_werham	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274082	sw_foreign_esc_gothi_vik_reg_werham	TARGET	EVENT
27274083	sw_foreign_esc_gothi_vik_reg_werham	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274084	sw_foreign_esc_gothi_vik_reg_wintanceaster	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274085	sw_foreign_esc_gothi_vik_reg_wintanceaster	TARGET	EVENT
27274086	sw_foreign_esc_gothi_vik_reg_wintanceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274087	sw_foreign_esc_gothi_vik_reg_abberdeon	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274088	sw_foreign_esc_gothi_vik_reg_abberdeon	TARGET	EVENT
27274089	sw_foreign_esc_gothi_vik_reg_abberdeon	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274090	sw_foreign_esc_gothi_vik_reg_aebburcurnig	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274091	sw_foreign_esc_gothi_vik_reg_aebburcurnig	TARGET	EVENT
27274092	sw_foreign_esc_gothi_vik_reg_aebburcurnig	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274093	sw_foreign_esc_gothi_vik_reg_aelmham	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274094	sw_foreign_esc_gothi_vik_reg_aelmham	TARGET	EVENT
27274095	sw_foreign_esc_gothi_vik_reg_aelmham	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274096	sw_foreign_esc_gothi_vik_reg_alclyt	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274097	sw_foreign_esc_gothi_vik_reg_alclyt	TARGET	EVENT
27274098	sw_foreign_esc_gothi_vik_reg_alclyt	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274099	sw_foreign_esc_gothi_vik_reg_alt_clut	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274100	sw_foreign_esc_gothi_vik_reg_alt_clut	TARGET	EVENT
27274101	sw_foreign_esc_gothi_vik_reg_alt_clut	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274102	sw_foreign_esc_gothi_vik_reg_an_tinbhear_mor	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274103	sw_foreign_esc_gothi_vik_reg_an_tinbhear_mor	TARGET	EVENT
27274104	sw_foreign_esc_gothi_vik_reg_an_tinbhear_mor	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274105	sw_foreign_esc_gothi_vik_reg_aporcrosan	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274106	sw_foreign_esc_gothi_vik_reg_aporcrosan	TARGET	EVENT
27274107	sw_foreign_esc_gothi_vik_reg_aporcrosan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274108	sw_foreign_esc_gothi_vik_reg_ard_fert	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274109	sw_foreign_esc_gothi_vik_reg_ard_fert	TARGET	EVENT
27274110	sw_foreign_esc_gothi_vik_reg_ard_fert	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274111	sw_foreign_esc_gothi_vik_reg_ard_macha	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274112	sw_foreign_esc_gothi_vik_reg_ard_macha	TARGET	EVENT
27274113	sw_foreign_esc_gothi_vik_reg_ard_macha	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274114	sw_foreign_esc_gothi_vik_reg_ard_mor	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274115	sw_foreign_esc_gothi_vik_reg_ard_mor	TARGET	EVENT
27274116	sw_foreign_esc_gothi_vik_reg_ard_mor	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274117	sw_foreign_esc_gothi_vik_reg_ard_sratha	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274118	sw_foreign_esc_gothi_vik_reg_ard_sratha	TARGET	EVENT
27274119	sw_foreign_esc_gothi_vik_reg_ard_sratha	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274120	sw_foreign_esc_gothi_vik_reg_ardach	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274121	sw_foreign_esc_gothi_vik_reg_ardach	TARGET	EVENT
27274122	sw_foreign_esc_gothi_vik_reg_ardach	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27274123	sw_foreign_esc_gothi_vik_reg_axanbrycg	sw_foreign_esc_gothi	DURATION[4];GLOBAL
27274124	sw_foreign_esc_gothi_vik_reg_axanbrycg	TARGET	EVENT
27274125	sw_foreign_esc_gothi_vik_reg_axanbrycg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
